"date","GISAID_clade","count"
2021-11-11,"GK",19500
2021-11-11,"GR",8
2021-11-11,"GV",3
2021-11-11,"O",81
2021-11-12,"G",26
2021-11-12,"GH",40
2021-11-12,"GK",19215
2021-11-12,"GR",11
2021-11-12,"GRA",1
2021-11-12,"GRY",2
2021-11-12,"GV",3
2021-11-12,"L",1
2021-11-12,"O",75
2021-11-13,"G",9
2021-11-13,"GH",26
2021-11-13,"GK",14864
2021-11-13,"GR",4
2021-11-13,"L",4
2021-11-13,"O",64
2021-11-14,"G",13
2021-11-14,"GH",17
2021-11-14,"GK",12177
2021-11-14,"GR",7
2021-11-14,"L",4
2021-11-14,"O",48
2021-11-15,"G",42
2021-11-15,"GH",54
2021-11-15,"GK",25163
2021-11-15,"GR",17
2021-11-15,"GRA",1
2021-11-15,"GV",4
2021-11-15,"L",1
2021-11-15,"O",65
2021-11-16,"G",28
2021-11-16,"GH",65
2021-11-16,"GK",23155
2021-11-16,"GR",10
2021-11-16,"L",1
2021-11-16,"O",65
2021-11-17,"G",31
2021-11-17,"GH",32
2021-11-17,"GK",21545
2021-11-17,"GR",11
2021-11-17,"GRA",2
2021-11-17,"GRY",1
2021-11-17,"GV",3
2021-11-17,"L",1
2021-11-17,"O",57
2021-11-17,"S",2
2021-11-18,"G",23
2021-11-18,"GH",38
2021-11-18,"GK",18556
2021-11-18,"GR",11
2021-11-18,"GV",2
2021-11-18,"O",83
2021-11-19,"G",9
2021-11-19,"GH",40
2021-11-19,"GK",17052
2021-11-19,"GR",2
2021-11-19,"GRA",4
2021-11-19,"GRY",1
2021-11-19,"GV",3
2021-11-19,"O",79
2021-11-20,"G",10
2021-11-20,"GH",18
2021-11-20,"GK",13848
2021-11-20,"GR",3
2021-11-20,"GV",1
2021-11-20,"O",26
2021-11-21,"G",26
2021-11-21,"GH",16
2021-11-21,"GK",12918
2021-11-21,"GR",2
2021-11-21,"GRA",3
2021-11-21,"GV",1
2021-11-21,"O",17
2021-11-21,"V",1
2021-11-22,"G",48
2021-11-22,"GH",44
2021-11-22,"GK",26837
2021-11-22,"GR",6
2021-11-22,"GRA",3
2021-11-22,"GRY",1
2021-11-22,"GV",2
2021-11-22,"L",2
2021-11-22,"O",51
2021-11-23,"G",16
2021-11-23,"GH",40
2021-11-23,"GK",21209
2021-11-23,"GR",6
2021-11-23,"GRA",3
2021-11-23,"GRY",1
2021-11-23,"GV",1
2021-11-23,"L",1
2021-11-23,"O",61
2021-11-24,"G",26
2021-11-24,"GH",51
2021-11-24,"GK",19290
2021-11-24,"GR",6
2021-11-24,"GRA",1
2021-11-24,"GRY",2
2021-11-24,"GV",1
2021-11-24,"L",1
2021-11-24,"O",36
2021-11-25,"G",29
2021-11-25,"GH",29
2021-11-25,"GK",14116
2021-11-25,"GR",10
2021-11-25,"GRA",2
2021-11-25,"GV",3
2021-11-25,"O",161
2021-11-26,"G",19
2021-11-26,"GH",39
2021-11-26,"GK",19434
2021-11-26,"GR",16
2021-11-26,"GRA",3
2021-11-26,"GRY",1
2021-11-26,"GV",4
2021-11-26,"L",1
2021-11-26,"O",168
2021-11-26,"S",1
2021-11-27,"G",14
2021-11-27,"GH",19
2021-11-27,"GK",13724
2021-11-27,"GR",8
2021-11-27,"GRA",1
2021-11-27,"GRY",1
2021-11-27,"O",38
2021-11-27,"S",1
2021-11-28,"G",9
2021-11-28,"GH",30
2021-11-28,"GK",15157
2021-11-28,"GR",23
2021-11-28,"GRA",5
2021-11-28,"GV",2
2021-11-28,"O",49
2021-11-29,"G",38
2021-11-29,"GH",67
2021-11-29,"GK",33035
2021-11-29,"GR",15
2021-11-29,"GRA",11
2021-11-29,"GRY",2
2021-11-29,"GV",8
2021-11-29,"L",1
2021-11-29,"O",126
2021-11-30,"G",46
2021-11-30,"GH",57
2021-11-30,"GK",25837
2021-11-30,"GR",22
2021-11-30,"GRA",7
2021-11-30,"GRY",1
2021-11-30,"GV",2
2021-11-30,"O",208
2021-12-01,"G",44
2021-12-01,"GH",66
2021-12-01,"GK",22947
2021-12-01,"GR",24
2021-12-01,"GRA",11
2021-12-01,"GRY",6
2021-12-01,"GV",1
2021-12-01,"L",2
2021-12-01,"O",108
2021-12-02,"G",35
2021-12-02,"GH",68
2021-12-02,"GK",21881
2021-12-02,"GR",35
2021-12-02,"GRA",11
2021-12-02,"GV",4
2021-12-02,"L",1
2021-12-02,"O",213
2021-12-03,"G",21
2021-12-03,"GH",51
2021-12-03,"GK",20322
2021-12-03,"GR",33
2021-12-03,"GRA",15
2021-12-03,"GRY",2
2021-12-03,"GV",3
2021-12-03,"L",1
2021-12-03,"O",79
2021-12-03,"S",1
2021-12-04,"G",20
2021-12-04,"GH",26
2021-12-04,"GK",16927
2021-12-04,"GR",18
2021-12-04,"GRA",12
2021-12-04,"GV",1
2021-12-04,"O",40
2021-12-05,"G",13
2021-12-05,"GH",32
2021-12-05,"GK",15489
2021-12-05,"GR",20
2021-12-05,"GRA",8
2021-12-05,"GV",4
2021-12-05,"O",48
2021-12-05,"S",1
2021-12-06,"G",69
2021-12-06,"GH",90
2021-12-06,"GK",32087
2021-12-06,"GR",40
2021-12-06,"GRA",56
2021-12-06,"GRY",1
2021-12-06,"GV",7
2021-12-06,"O",268
2021-12-07,"G",31
2021-12-07,"GH",61
2021-12-07,"GK",23704
2021-12-07,"GR",14
2021-12-07,"GRA",50
2021-12-07,"GRY",1
2021-12-07,"GV",4
2021-12-07,"O",123
2021-12-08,"G",33
2021-12-08,"GH",76
2021-12-08,"GK",20825
2021-12-08,"GR",16
2021-12-08,"GRA",88
2021-12-08,"GRY",2
2021-12-08,"GV",4
2021-12-08,"O",91
2021-12-09,"G",30
2021-12-09,"GH",60
2021-12-09,"GK",17850
2021-12-09,"GR",14
2021-12-09,"GRA",39
2021-12-09,"GRY",4
2021-12-09,"GV",2
2021-12-09,"L",1
2021-12-09,"O",89
2021-12-10,"G",28
2021-12-10,"GH",43
2021-12-10,"GK",16685
2021-12-10,"GR",11
2021-12-10,"GRA",77
2021-12-10,"GV",3
2021-12-10,"O",63
2021-12-11,"G",16
2021-12-11,"GH",29
2021-12-11,"GK",11764
2021-12-11,"GR",7
2021-12-11,"GRA",42
2021-12-11,"O",53
2021-12-12,"G",17
2021-12-12,"GH",28
2021-12-12,"GK",10053
2021-12-12,"GR",11
2021-12-12,"GRA",26
2021-12-12,"GRY",2
2021-12-12,"GV",1
2021-12-12,"L",1
2021-12-12,"O",39
2021-12-13,"G",70
2021-12-13,"GH",68
2021-12-13,"GK",20343
2021-12-13,"GR",8
2021-12-13,"GRA",112
2021-12-13,"GV",4
2021-12-13,"O",81
2021-12-14,"",2
2021-12-14,"G",37
2021-12-14,"GH",49
2021-12-14,"GK",17515
2021-12-14,"GR",4
2021-12-14,"GRA",120
2021-12-14,"GRY",3
2021-12-14,"L",1
2021-12-14,"O",109
2021-12-15,"",6
2021-12-15,"G",29
2021-12-15,"GH",38
2021-12-15,"GK",14528
2021-12-15,"GR",6
2021-12-15,"GRA",160
2021-12-15,"GRY",2
2021-12-15,"GV",4
2021-12-15,"O",67
2021-12-16,"G",23
2021-12-16,"GH",50
2021-12-16,"GK",12637
2021-12-16,"GR",14
2021-12-16,"GRA",188
2021-12-16,"GRY",2
2021-12-16,"GV",4
2021-12-16,"O",150
2021-12-17,"G",12
2021-12-17,"GH",35
2021-12-17,"GK",10837
2021-12-17,"GR",10
2021-12-17,"GRA",107
2021-12-17,"O",73
2021-12-18,"G",13
2021-12-18,"GH",28
2021-12-18,"GK",7604
2021-12-18,"GR",7
2021-12-18,"GRA",187
2021-12-18,"GV",1
2021-12-18,"L",2
2021-12-18,"O",24
2021-12-19,"G",7
2021-12-19,"GH",20
2021-12-19,"GK",5502
2021-12-19,"GR",34
2021-12-19,"GRA",168
2021-12-19,"GRY",6
2021-12-19,"GV",1
2021-12-19,"O",25
2021-12-19,"V",1
2021-12-20,"G",38
2021-12-20,"GH",57
2021-12-20,"GK",13254
2021-12-20,"GR",6
2021-12-20,"GRA",341
2021-12-20,"GRY",1
2021-12-20,"GV",5
2021-12-20,"L",1
2021-12-20,"O",144
2021-12-21,"",2
2021-12-21,"G",20
2021-12-21,"GH",18
2021-12-21,"GK",9047
2021-12-21,"GR",4
2021-12-21,"GRA",336
2021-12-21,"GV",2
2021-12-21,"L",1
2021-12-21,"O",51
2021-12-22,"G",41
2021-12-22,"GH",20
2021-12-22,"GK",7503
2021-12-22,"GR",8
2021-12-22,"GRA",418
2021-12-22,"GV",1
2021-12-22,"O",49
2021-12-23,"G",14
2021-12-23,"GH",17
2021-12-23,"GK",6675
2021-12-23,"GR",6
2021-12-23,"GRA",454
2021-12-23,"GRY",1
2021-12-23,"GV",2
2021-12-23,"L",1
2021-12-23,"O",71
2021-12-24,"G",7
2021-12-24,"GH",8
2021-12-24,"GK",3584
2021-12-24,"GR",2
2021-12-24,"GRA",393
2021-12-24,"GV",1
2021-12-24,"O",36
2021-12-25,"G",5
2021-12-25,"GH",8
2021-12-25,"GK",2050
2021-12-25,"GR",2
2021-12-25,"GRA",288
2021-12-25,"GV",1
2021-12-25,"O",10
2021-12-26,"G",3
2021-12-26,"GH",16
2021-12-26,"GK",3302
2021-12-26,"GR",2
2021-12-26,"GRA",368
2021-12-26,"L",1
2021-12-26,"O",25
2021-12-27,"G",21
2021-12-27,"GH",25
2021-12-27,"GK",7678
2021-12-27,"GR",17
2021-12-27,"GRA",821
2021-12-27,"GRY",1
2021-12-27,"GV",2
2021-12-27,"L",1
2021-12-27,"O",56
2021-12-28,"G",10
2021-12-28,"GH",15
2021-12-28,"GK",4855
2021-12-28,"GR",9
2021-12-28,"GRA",504
2021-12-28,"L",1
2021-12-28,"O",34
2021-12-29,"G",39
2021-12-29,"GH",18
2021-12-29,"GK",4374
2021-12-29,"GR",5
2021-12-29,"GRA",443
2021-12-29,"GV",2
2021-12-29,"L",2
2021-12-29,"O",18
2021-12-30,"G",15
2021-12-30,"GH",12
2021-12-30,"GK",4318
2021-12-30,"GR",13
2021-12-30,"GRA",813
2021-12-30,"GV",1
2021-12-30,"O",32
2021-12-31,"G",3
2021-12-31,"GH",6
2021-12-31,"GK",2347
2021-12-31,"GR",4
2021-12-31,"GRA",510
2021-12-31,"GV",1
2021-12-31,"O",22
2022-01-01,"G",8
2022-01-01,"GH",2
2022-01-01,"GK",1292
2022-01-01,"GR",2
2022-01-01,"GRA",305
2022-01-01,"O",3
2022-01-02,"G",6
2022-01-02,"GH",7
2022-01-02,"GK",2014
2022-01-02,"GR",8
2022-01-02,"GRA",1079
2022-01-02,"GRY",1
2022-01-02,"L",1
2022-01-02,"O",12
2022-01-03,"G",9
2022-01-03,"GH",15
2022-01-03,"GK",4353
2022-01-03,"GR",4
2022-01-03,"GRA",1195
2022-01-03,"O",53
2022-01-04,"G",13
2022-01-04,"GH",6
2022-01-04,"GK",3003
2022-01-04,"GR",8
2022-01-04,"GRA",1055
2022-01-04,"GV",1
2022-01-04,"O",23
2022-01-05,"G",9
2022-01-05,"GH",6
2022-01-05,"GK",2292
2022-01-05,"GR",4
2022-01-05,"GRA",1098
2022-01-05,"O",17
2022-01-06,"G",3
2022-01-06,"GH",2
2022-01-06,"GK",1893
2022-01-06,"GR",2
2022-01-06,"GRA",880
2022-01-06,"O",8
2022-01-07,"G",3
2022-01-07,"GH",4
2022-01-07,"GK",1949
2022-01-07,"GR",2
2022-01-07,"GRA",1627
2022-01-07,"O",9
2022-01-08,"G",1
2022-01-08,"GH",4
2022-01-08,"GK",963
2022-01-08,"GRA",878
2022-01-08,"O",1
2022-01-09,"G",3
2022-01-09,"GH",1
2022-01-09,"GK",771
2022-01-09,"GR",1
2022-01-09,"GRA",665
2022-01-09,"L",1
2022-01-09,"O",4
2022-01-10,"G",8
2022-01-10,"GH",2
2022-01-10,"GK",1896
2022-01-10,"GR",4
2022-01-10,"GRA",1451
2022-01-10,"GRY",1
2022-01-10,"L",1
2022-01-10,"O",8
2022-01-11,"G",3
2022-01-11,"GH",3
2022-01-11,"GK",1444
2022-01-11,"GR",2
2022-01-11,"GRA",1620
2022-01-11,"GV",1
2022-01-11,"O",8
2022-01-12,"G",3
2022-01-12,"GH",2
2022-01-12,"GK",1074
2022-01-12,"GR",4
2022-01-12,"GRA",1499
2022-01-12,"GV",1
2022-01-12,"L",1
2022-01-12,"O",5
2022-01-13,"GH",3
2022-01-13,"GK",1024
2022-01-13,"GR",1
2022-01-13,"GRA",1398
2022-01-13,"GV",1
2022-01-13,"O",3
2022-01-14,"G",1
2022-01-14,"GH",1
2022-01-14,"GK",809
2022-01-14,"GR",3
2022-01-14,"GRA",1524
2022-01-14,"O",7
2022-01-15,"G",1
2022-01-15,"GH",1
2022-01-15,"GK",469
2022-01-15,"GRA",1149
2022-01-15,"O",2
2022-01-16,"G",1
2022-01-16,"GH",2
2022-01-16,"GK",339
2022-01-16,"GRA",1158
2022-01-16,"GRY",1
2022-01-16,"O",11
2022-01-17,"G",3
2022-01-17,"GH",5
2022-01-17,"GK",857
2022-01-17,"GKA",1
2022-01-17,"GR",2
2022-01-17,"GRA",1844
2022-01-17,"GV",1
2022-01-17,"O",10
2022-01-18,"GK",715
2022-01-18,"GR",2
2022-01-18,"GRA",2081
2022-01-18,"GV",1
2022-01-18,"L",1
2022-01-18,"O",22
2022-01-19,"G",3
2022-01-19,"GH",2
2022-01-19,"GK",451
2022-01-19,"GR",1
2022-01-19,"GRA",2041
2022-01-19,"GV",1
2022-01-19,"O",6
2022-01-20,"G",1
2022-01-20,"GH",1
2022-01-20,"GK",363
2022-01-20,"GKA",1
2022-01-20,"GRA",1839
2022-01-20,"O",2
2022-01-21,"GK",344
2022-01-21,"GKA",1
2022-01-21,"GR",1
2022-01-21,"GRA",2084
2022-01-21,"O",4
2022-01-21,"S",1
2022-01-22,"GK",227
2022-01-22,"GRA",1627
2022-01-22,"O",1
2022-01-23,"GK",172
2022-01-23,"GRA",1605
2022-01-23,"O",2
2022-01-24,"G",1
2022-01-24,"GH",2
2022-01-24,"GK",332
2022-01-24,"GRA",2622
2022-01-24,"L",1
2022-01-24,"O",1
2022-01-25,"GH",3
2022-01-25,"GK",271
2022-01-25,"GR",1
2022-01-25,"GRA",2707
2022-01-25,"GRY",1
2022-01-25,"O",2
2022-01-26,"GH",1
2022-01-26,"GK",189
2022-01-26,"GKA",1
2022-01-26,"GRA",1984
2022-01-26,"O",2
2022-01-27,"G",1
2022-01-27,"GK",164
2022-01-27,"GRA",1840
2022-01-28,"G",2
2022-01-28,"GK",126
2022-01-28,"GRA",1419
2022-01-28,"O",1
2022-01-29,"GK",77
2022-01-29,"GRA",1382
2022-01-30,"GH",1
2022-01-30,"GK",58
2022-01-30,"GR",1
2022-01-30,"GRA",2056
2022-01-30,"O",1
2022-01-31,"GK",151
2022-01-31,"GKA",3
2022-01-31,"GR",2
2022-01-31,"GRA",3094
2022-01-31,"GRY",1
2022-01-31,"O",3
2022-02-01,"G",3
2022-02-01,"GK",135
2022-02-01,"GR",1
2022-02-01,"GRA",1688
2022-02-01,"O",2
2022-02-02,"G",3
2022-02-02,"GH",1
2022-02-02,"GK",103
2022-02-02,"GR",4
2022-02-02,"GRA",1731
2022-02-02,"O",10
2022-02-03,"GK",85
2022-02-03,"GKA",1
2022-02-03,"GR",1
2022-02-03,"GRA",2581
2022-02-03,"O",7
2022-02-04,"G",3
2022-02-04,"GK",85
2022-02-04,"GKA",1
2022-02-04,"GR",1
2022-02-04,"GRA",2317
2022-02-04,"O",1
2022-02-05,"G",1
2022-02-05,"GK",49
2022-02-05,"GRA",1951
2022-02-05,"O",3
2022-02-06,"GK",41
2022-02-06,"GKA",1
2022-02-06,"GRA",1892
2022-02-06,"GRY",1
2022-02-06,"O",1
2022-02-07,"GK",100
2022-02-07,"GR",3
2022-02-07,"GRA",2429
2022-02-07,"GRY",2
2022-02-07,"L",1
2022-02-07,"O",5
2022-02-08,"G",1
2022-02-08,"GK",80
2022-02-08,"GR",1
2022-02-08,"GRA",2251
2022-02-08,"O",2
2022-02-09,"GK",51
2022-02-09,"GKA",1
2022-02-09,"GR",1
2022-02-09,"GRA",2098
2022-02-09,"GRY",1
2022-02-09,"O",1
2022-02-10,"G",1
2022-02-10,"GH",1
2022-02-10,"GK",40
2022-02-10,"GR",3
2022-02-10,"GRA",2152
2022-02-10,"O",2
2022-02-11,"GK",39
2022-02-11,"GR",1
2022-02-11,"GRA",2516
2022-02-11,"GRY",1
2022-02-11,"O",3
2022-02-12,"GH",1
2022-02-12,"GK",51
2022-02-12,"GRA",2142
2022-02-12,"L",1
2022-02-12,"O",2
2022-02-13,"GK",14
2022-02-13,"GKA",1
2022-02-13,"GRA",2279
2022-02-13,"O",2
2022-02-14,"GK",49
2022-02-14,"GKA",1
2022-02-14,"GR",1
2022-02-14,"GRA",3904
2022-02-15,"G",1
2022-02-15,"GK",29
2022-02-15,"GRA",3301
2022-02-15,"O",1
2022-02-16,"G",2
2022-02-16,"GK",16
2022-02-16,"GKA",1
2022-02-16,"GRA",2071
2022-02-17,"GK",32
2022-02-17,"GR",1
2022-02-17,"GRA",2986
2022-02-17,"O",1
2022-02-18,"G",1
2022-02-18,"GK",13
2022-02-18,"GR",1
2022-02-18,"GRA",3236
2022-02-19,"GK",19
2022-02-19,"GRA",1774
2022-02-19,"L",1
2022-02-20,"GK",5
2022-02-20,"GR",2
2022-02-20,"GRA",1732
2022-02-20,"O",1
2022-02-21,"GK",30
2022-02-21,"GKA",1
2022-02-21,"GRA",3050
2022-02-21,"O",2
2022-02-22,"G",1
2022-02-22,"GK",24
2022-02-22,"GR",2
2022-02-22,"GRA",2913
2022-02-23,"GH",2
2022-02-23,"GK",19
2022-02-23,"GRA",2035
2022-02-24,"GH",1
2022-02-24,"GK",13
2022-02-24,"GR",1
2022-02-24,"GRA",3450
2022-02-24,"O",1
2022-02-25,"GK",17
2022-02-25,"GRA",2875
2022-02-25,"GRY",1
2022-02-26,"G",1
2022-02-26,"GK",6
2022-02-26,"GRA",2854
2022-02-27,"G",2
2022-02-27,"GK",4
2022-02-27,"GRA",2333
2022-02-28,"GK",14
2022-02-28,"GKA",1
2022-02-28,"GR",2
2022-02-28,"GRA",2858
2022-02-28,"S",1
2022-03-01,"GK",13
2022-03-01,"GRA",3108
2022-03-02,"G",5
2022-03-02,"GK",11
2022-03-02,"GR",1
2022-03-02,"GRA",3137
2022-03-03,"GK",8
2022-03-03,"GRA",3329
2022-03-04,"GK",7
2022-03-04,"GRA",2594
2022-03-05,"GK",6
2022-03-05,"GRA",2280
2022-03-06,"GK",2
2022-03-06,"GRA",2630
2022-03-07,"GH",1
2022-03-07,"GK",9
2022-03-07,"GKA",1
2022-03-07,"GR",7
2022-03-07,"GRA",3323
2022-03-07,"GRY",1
2022-03-07,"O",21
2022-03-08,"GK",6
2022-03-08,"GRA",3548
2022-03-09,"GK",9
2022-03-09,"GR",2
2022-03-09,"GRA",3110
2022-03-10,"G",2
2022-03-10,"GH",1
2022-03-10,"GK",16
2022-03-10,"GR",1
2022-03-10,"GRA",2846
2022-03-10,"O",1
2022-03-11,"GK",15
2022-03-11,"GR",3
2022-03-11,"GRA",2980
2022-03-12,"G",1
2022-03-12,"GK",2
2022-03-12,"GRA",1870
2022-03-12,"O",1
2022-03-13,"GK",3
2022-03-13,"GR",2
2022-03-13,"GRA",2718
2022-03-14,"GH",1
2022-03-14,"GK",20
2022-03-14,"GR",2
2022-03-14,"GRA",4589
2022-03-14,"O",3
2022-03-15,"G",1
2022-03-15,"GH",1
2022-03-15,"GK",4
2022-03-15,"GR",3
2022-03-15,"GRA",3068
2022-03-15,"O",3
2022-03-16,"G",1
2022-03-16,"GK",15
2022-03-16,"GRA",3508
2022-03-16,"O",6
2022-03-17,"G",1
2022-03-17,"GK",19
2022-03-17,"GRA",3048
2022-03-18,"GK",1
2022-03-18,"GRA",2945
2022-03-19,"GK",2
2022-03-19,"GRA",2197
2022-03-20,"GK",8
2022-03-20,"GRA",2592
2022-03-21,"GH",1
2022-03-21,"GK",8
2022-03-21,"GR",1
2022-03-21,"GRA",4408
2022-03-21,"GRY",1
2022-03-22,"GK",8
2022-03-22,"GRA",4228
2022-03-23,"GK",5
2022-03-23,"GR",2
2022-03-23,"GRA",2889
2022-03-24,"GH",3
2022-03-24,"GK",2
2022-03-24,"GR",2
2022-03-24,"GRA",2666
2022-03-24,"GV",2
2022-03-25,"GK",2
2022-03-25,"GRA",2322
2022-03-26,"GK",2
2022-03-26,"GRA",3132
2022-03-27,"GK",3
2022-03-27,"GRA",2535
2022-03-28,"GK",9
2022-03-28,"GRA",4327
2022-03-29,"GK",2
2022-03-29,"GRA",3250
2022-03-30,"GK",4
2022-03-30,"GRA",3677
2022-03-30,"GV",1
2022-03-31,"GH",1
2022-03-31,"GK",1
2022-03-31,"GRA",3265
2022-03-31,"GRY",1
2022-04-01,"GH",1
2022-04-01,"GK",3
2022-04-01,"GRA",3019
2022-04-02,"GK",6
2022-04-02,"GR",1
2022-04-02,"GRA",2459
2022-04-03,"GRA",2311
2022-04-04,"G",1
2022-04-04,"GH",2
2022-04-04,"GK",3
2022-04-04,"GR",9
2022-04-04,"GRA",4709
2022-04-04,"L",2
2022-04-04,"O",1
2022-04-05,"GK",3
2022-04-05,"GRA",4034
2022-04-05,"L",1
2022-04-05,"O",4
2022-04-06,"GH",1
2022-04-06,"GK",2
2022-04-06,"GRA",3476
2022-04-07,"GH",1
2022-04-07,"GK",1
2022-04-07,"GR",1
2022-04-07,"GRA",3664
2022-04-08,"GH",2
2022-04-08,"GK",1
2022-04-08,"GR",1
2022-04-08,"GRA",3150
2022-04-09,"GK",7
2022-04-09,"GRA",2326
2022-04-09,"O",1
2022-04-10,"GRA",1954
2022-04-11,"GK",4
2022-04-11,"GR",5
2022-04-11,"GRA",4663
2022-04-11,"L",1
2022-04-11,"O",4
2022-04-12,"G",1
2022-04-12,"GK",2
2022-04-12,"GR",3
2022-04-12,"GRA",3513
2022-04-12,"L",1
2022-04-12,"O",3
2022-04-13,"GH",1
2022-04-13,"GR",3
2022-04-13,"GRA",3134
2022-04-13,"O",6
2022-04-14,"GK",1
2022-04-14,"GR",1
2022-04-14,"GRA",2495
2022-04-14,"O",1
2022-04-15,"GRA",2221
2022-04-15,"L",3
2022-04-15,"O",3
2022-04-16,"GH",1
2022-04-16,"GK",3
2022-04-16,"GR",1
2022-04-16,"GRA",2035
2022-04-16,"L",1
2022-04-16,"O",4
2022-04-17,"GK",1
2022-04-17,"GRA",1873
2022-04-17,"O",2
2022-04-18,"GK",5
2022-04-18,"GRA",2810
2022-04-19,"GK",4
2022-04-19,"GKA",1
2022-04-19,"GRA",4204
2022-04-19,"L",2
2022-04-19,"O",1
2022-04-20,"G",36
2022-04-20,"GK",2
2022-04-20,"GR",1
2022-04-20,"GRA",3090
2022-04-20,"O",1
2022-04-21,"G",11
2022-04-21,"GR",1
2022-04-21,"GRA",2598
2022-04-21,"O",1
2022-04-22,"GK",2
2022-04-22,"GRA",2723
2022-04-23,"GK",2
2022-04-23,"GRA",1882
2022-04-24,"GK",2
2022-04-24,"GR",1
2022-04-24,"GRA",1784
2022-04-24,"O",3
2022-04-25,"GK",4
2022-04-25,"GRA",3380
2022-04-25,"GV",1
2022-04-26,"GK",4
2022-04-26,"GR",1
2022-04-26,"GRA",2992
2022-04-27,"GK",1
2022-04-27,"GRA",2868
2022-04-28,"GK",1
2022-04-28,"GRA",2556
2022-04-29,"GK",2
2022-04-29,"GRA",2216
2022-04-30,"GRA",1718
2022-05-01,"GRA",1612
2022-05-02,"GK",2
2022-05-02,"GR",1
2022-05-02,"GRA",2887
2022-05-03,"GK",1
2022-05-03,"GRA",3072
2022-05-04,"GK",1
2022-05-04,"GRA",2624
2022-05-05,"GK",1
2022-05-05,"GRA",2664
2022-05-06,"G",1
2022-05-06,"GK",3
2022-05-06,"GRA",2179
2022-05-06,"GRY",1
2022-05-07,"GRA",1538
2022-05-08,"GK",2
2022-05-08,"GRA",1544
2022-05-08,"L",1
2022-05-09,"GK",3
2022-05-09,"GKA",1
2022-05-09,"GR",1
2022-05-09,"GRA",3295
2022-05-09,"GV",1
2022-05-10,"GK",2
2022-05-10,"GR",1
2022-05-10,"GRA",2874
2022-05-11,"G",1
2022-05-11,"GK",1
2022-05-11,"GRA",2634
2022-05-12,"GK",2
2022-05-12,"GRA",2829
2022-05-13,"GK",1
2022-05-13,"GR",1
2022-05-13,"GRA",2257
2022-05-14,"GK",1
2022-05-14,"GRA",1724
2022-05-15,"GK",1
2022-05-15,"GRA",1451
2022-05-16,"GRA",2883
2022-05-16,"L",1
2022-05-16,"O",1
2022-05-17,"GR",1
2022-05-17,"GRA",2586
2022-05-18,"GK",2
2022-05-18,"GRA",2536
2022-05-18,"O",1
2022-05-19,"GR",1
2022-05-19,"GRA",2361
2022-05-19,"O",2
2022-05-20,"GRA",1979
2022-05-21,"GK",1
2022-05-21,"GRA",1381
2022-05-21,"O",1
2022-05-22,"GK",2
2022-05-22,"GR",1
2022-05-22,"GRA",1437
2022-05-23,"GK",3
2022-05-23,"GR",1
2022-05-23,"GRA",2583
2022-05-23,"O",2
2022-05-24,"G",1
2022-05-24,"GK",1
2022-05-24,"GRA",2287
2022-05-24,"L",1
2022-05-25,"GK",1
2022-05-25,"GRA",2046
2022-05-25,"GV",1
2022-05-26,"GK",1
2022-05-26,"GRA",1520
2022-05-26,"GV",1
2022-05-27,"GR",1
2022-05-27,"GRA",1981
2022-05-28,"GRA",1123
2022-05-29,"GK",2
2022-05-29,"GR",2
2022-05-29,"GRA",1005
2022-05-30,"GK",3
2022-05-30,"GRA",1933
2022-05-30,"L",1
2022-05-31,"G",1
2022-05-31,"GK",1
2022-05-31,"GRA",2071
2022-05-31,"O",2
2022-06-01,"GK",2
2022-06-01,"GR",1
2022-06-01,"GRA",1828
2022-06-02,"G",1
2022-06-02,"GK",2
2022-06-02,"GR",2
2022-06-02,"GRA",1745
2022-06-02,"O",1
2022-06-03,"GR",1
2022-06-03,"GRA",1517
2022-06-04,"GRA",1062
2022-06-05,"GRA",913
2022-06-06,"GRA",1599
2022-06-07,"GRA",2284
2022-06-07,"O",1
2022-06-08,"GK",1
2022-06-08,"GRA",1743
2022-06-08,"O",1
2022-06-09,"GRA",1684
2022-06-10,"GRA",1425
2022-06-11,"GRA",1030
2022-06-12,"GRA",950
2022-06-13,"G",2
2022-06-13,"GK",5
2022-06-13,"GR",1
2022-06-13,"GRA",2173
2022-06-13,"O",2
2022-06-14,"GK",1
2022-06-14,"GR",1
2022-06-14,"GRA",1743
2022-06-15,"GRA",1707
2022-06-16,"GRA",1299
2022-06-16,"L",1
2022-06-17,"G",4
2022-06-17,"GK",1
2022-06-17,"GR",3
2022-06-17,"GRA",1329
2022-06-17,"O",1
2022-06-18,"G",2
2022-06-18,"GR",5
2022-06-18,"GRA",971
2022-06-18,"O",1
2022-06-19,"GR",2
2022-06-19,"GRA",797
2022-06-19,"L",1
2022-06-19,"O",7
2022-06-20,"G",6
2022-06-20,"GK",1
2022-06-20,"GR",1
2022-06-20,"GRA",1808
2022-06-20,"L",3
2022-06-21,"GRA",1652
2022-06-22,"GK",3
2022-06-22,"GRA",1446
2022-06-23,"GK",1
2022-06-23,"GR",1
2022-06-23,"GRA",1214
2022-06-23,"O",2
2022-06-24,"GRA",890
2022-06-25,"GK",1
2022-06-25,"GR",1
2022-06-25,"GRA",621
2022-06-25,"L",1
2022-06-25,"O",1
2022-06-26,"GRA",582
2022-06-27,"GK",1
2022-06-27,"GR",1
2022-06-27,"GRA",1263
2022-06-27,"O",2
2022-06-28,"GK",2
2022-06-28,"GRA",1004
2022-06-29,"GK",2
2022-06-29,"GRA",903
2022-06-29,"GV",1
